source_node_id,target_node_id,relation_name,source_node_type,target_node_type,derived_reverse
C1239,H1072,compound_in_herb,compound,herb,True
C1239,H1073,compound_in_herb,compound,herb,True
C1239,H1074,compound_in_herb,compound,herb,True
C1239,H1075,compound_in_herb,compound,herb,True
C1239,H1104,compound_in_herb,compound,herb,True
C1239,H1105,compound_in_herb,compound,herb,True
C1239,H1106,compound_in_herb,compound,herb,True
C1239,H1107,compound_in_herb,compound,herb,True
C1239,H1108,compound_in_herb,compound,herb,True
C1239,H1111,compound_in_herb,compound,herb,True
C1239,H1112,compound_in_herb,compound,herb,True
C1239,H1124,compound_in_herb,compound,herb,True
C1239,H1190,compound_in_herb,compound,herb,True
C1239,H1218,compound_in_herb,compound,herb,True
C1239,H1219,compound_in_herb,compound,herb,True
C1239,H1220,compound_in_herb,compound,herb,True
C1239,H1221,compound_in_herb,compound,herb,True
C1240,H0685,compound_in_herb,compound,herb,True
C1240,H0689,compound_in_herb,compound,herb,True
C1240,H0853,compound_in_herb,compound,herb,True
C1240,H0892,compound_in_herb,compound,herb,True
C1240,H0893,compound_in_herb,compound,herb,True
C1240,H0925,compound_in_herb,compound,herb,True
C1240,H0926,compound_in_herb,compound,herb,True
C1240,H0927,compound_in_herb,compound,herb,True
C1240,H0928,compound_in_herb,compound,herb,True
C1240,H0998,compound_in_herb,compound,herb,True
C1240,H1000,compound_in_herb,compound,herb,True
C1240,H1011,compound_in_herb,compound,herb,True
C1240,H1026,compound_in_herb,compound,herb,True
C1240,H1173,compound_in_herb,compound,herb,True
C1240,H1223,compound_in_herb,compound,herb,True
C1241,H0582,compound_in_herb,compound,herb,True
C1241,H0601,compound_in_herb,compound,herb,True
C1241,H0602,compound_in_herb,compound,herb,True
C1241,H0615,compound_in_herb,compound,herb,True
C1241,H0637,compound_in_herb,compound,herb,True
C1241,H0660,compound_in_herb,compound,herb,True
C1241,H0698,compound_in_herb,compound,herb,True
C1241,H0733,compound_in_herb,compound,herb,True
C1241,H0750,compound_in_herb,compound,herb,True
C1241,H0777,compound_in_herb,compound,herb,True
C1241,H0779,compound_in_herb,compound,herb,True
C1241,H0784,compound_in_herb,compound,herb,True
C1241,H0818,compound_in_herb,compound,herb,True
C1241,H0819,compound_in_herb,compound,herb,True
C1241,H0856,compound_in_herb,compound,herb,True
C1241,H0857,compound_in_herb,compound,herb,True
C1241,H0858,compound_in_herb,compound,herb,True
C1241,H0860,compound_in_herb,compound,herb,True
C1241,H0925,compound_in_herb,compound,herb,True
C1241,H0926,compound_in_herb,compound,herb,True
C1241,H0927,compound_in_herb,compound,herb,True
C1241,H0928,compound_in_herb,compound,herb,True
C1241,H0939,compound_in_herb,compound,herb,True
C1241,H0949,compound_in_herb,compound,herb,True
C1241,H0950,compound_in_herb,compound,herb,True
C1241,H0951,compound_in_herb,compound,herb,True
C1241,H0959,compound_in_herb,compound,herb,True
C1241,H0979,compound_in_herb,compound,herb,True
C1241,H0980,compound_in_herb,compound,herb,True
C1241,H0989,compound_in_herb,compound,herb,True
C1241,H1004,compound_in_herb,compound,herb,True
C1241,H1015,compound_in_herb,compound,herb,True
C1241,H1016,compound_in_herb,compound,herb,True
C1241,H1017,compound_in_herb,compound,herb,True
C1241,H1029,compound_in_herb,compound,herb,True
C1241,H1051,compound_in_herb,compound,herb,True
C1241,H1055,compound_in_herb,compound,herb,True
C1241,H1061,compound_in_herb,compound,herb,True
C1241,H1068,compound_in_herb,compound,herb,True
C1241,H1127,compound_in_herb,compound,herb,True
C1241,H1133,compound_in_herb,compound,herb,True
C1241,H1140,compound_in_herb,compound,herb,True
C1241,H1141,compound_in_herb,compound,herb,True
C1241,H1152,compound_in_herb,compound,herb,True
C1241,H1164,compound_in_herb,compound,herb,True
C1241,H1169,compound_in_herb,compound,herb,True
C1241,H1201,compound_in_herb,compound,herb,True
C1241,H1211,compound_in_herb,compound,herb,True
C1241,H1212,compound_in_herb,compound,herb,True
C1241,H1214,compound_in_herb,compound,herb,True
C1241,H1217,compound_in_herb,compound,herb,True
C1241,H1220,compound_in_herb,compound,herb,True
C1241,H1221,compound_in_herb,compound,herb,True
C1241,H1222,compound_in_herb,compound,herb,True
C1241,H1224,compound_in_herb,compound,herb,True
C1241,H1225,compound_in_herb,compound,herb,True
C1241,H1227,compound_in_herb,compound,herb,True
C1242,H0673,compound_in_herb,compound,herb,True
C1242,H0750,compound_in_herb,compound,herb,True
C1242,H0844,compound_in_herb,compound,herb,True
C1242,H0990,compound_in_herb,compound,herb,True
C1242,H1010,compound_in_herb,compound,herb,True
C1242,H1051,compound_in_herb,compound,herb,True
C1242,H1055,compound_in_herb,compound,herb,True
C1242,H1097,compound_in_herb,compound,herb,True
C1242,H1114,compound_in_herb,compound,herb,True
C1242,H1120,compound_in_herb,compound,herb,True
C1242,H1122,compound_in_herb,compound,herb,True
C1242,H1135,compound_in_herb,compound,herb,True
C1242,H1136,compound_in_herb,compound,herb,True
C1242,H1139,compound_in_herb,compound,herb,True
C1243,H0002,compound_in_herb,compound,herb,True
C1243,H0688,compound_in_herb,compound,herb,True
C1243,H0718,compound_in_herb,compound,herb,True
C1243,H0768,compound_in_herb,compound,herb,True
C1243,H0776,compound_in_herb,compound,herb,True
C1243,H0778,compound_in_herb,compound,herb,True
C1243,H0926,compound_in_herb,compound,herb,True
C1243,H0927,compound_in_herb,compound,herb,True
C1243,H0928,compound_in_herb,compound,herb,True
C1243,H0972,compound_in_herb,compound,herb,True
C1243,H0973,compound_in_herb,compound,herb,True
C1243,H1011,compound_in_herb,compound,herb,True
C1243,H1066,compound_in_herb,compound,herb,True
C1243,H1067,compound_in_herb,compound,herb,True
C1243,H1069,compound_in_herb,compound,herb,True
C1243,H1070,compound_in_herb,compound,herb,True
C1243,H1071,compound_in_herb,compound,herb,True
C1243,H1072,compound_in_herb,compound,herb,True
C1243,H1073,compound_in_herb,compound,herb,True
C1243,H1074,compound_in_herb,compound,herb,True
C1243,H1075,compound_in_herb,compound,herb,True
C1243,H1079,compound_in_herb,compound,herb,True
C1243,H1114,compound_in_herb,compound,herb,True
C1243,H1118,compound_in_herb,compound,herb,True
C1243,H1135,compound_in_herb,compound,herb,True
C1243,H1139,compound_in_herb,compound,herb,True
C1243,H1156,compound_in_herb,compound,herb,True
C1243,H1164,compound_in_herb,compound,herb,True
C1243,H1169,compound_in_herb,compound,herb,True
C1243,H1173,compound_in_herb,compound,herb,True
C1243,H1198,compound_in_herb,compound,herb,True
C1245,H0585,compound_in_herb,compound,herb,True
C1245,H0595,compound_in_herb,compound,herb,True
C1245,H0605,compound_in_herb,compound,herb,True
C1245,H0606,compound_in_herb,compound,herb,True
C1245,H0607,compound_in_herb,compound,herb,True
C1245,H0608,compound_in_herb,compound,herb,True
C1245,H0609,compound_in_herb,compound,herb,True
C1245,H0614,compound_in_herb,compound,herb,True
C1245,H0637,compound_in_herb,compound,herb,True
C1245,H0651,compound_in_herb,compound,herb,True
C1245,H0652,compound_in_herb,compound,herb,True
C1245,H0674,compound_in_herb,compound,herb,True
C1245,H0675,compound_in_herb,compound,herb,True
C1245,H0676,compound_in_herb,compound,herb,True
C1245,H0678,compound_in_herb,compound,herb,True
C1245,H0679,compound_in_herb,compound,herb,True
C1245,H0719,compound_in_herb,compound,herb,True
C1245,H0733,compound_in_herb,compound,herb,True
C1245,H0745,compound_in_herb,compound,herb,True
C1245,H0746,compound_in_herb,compound,herb,True
C1245,H0758,compound_in_herb,compound,herb,True
C1245,H0764,compound_in_herb,compound,herb,True
C1245,H0802,compound_in_herb,compound,herb,True
C1245,H0804,compound_in_herb,compound,herb,True
C1245,H0805,compound_in_herb,compound,herb,True
C1245,H0813,compound_in_herb,compound,herb,True
C1245,H0903,compound_in_herb,compound,herb,True
C1245,H0938,compound_in_herb,compound,herb,True
C1245,H1004,compound_in_herb,compound,herb,True
C1245,H1005,compound_in_herb,compound,herb,True
C1245,H1127,compound_in_herb,compound,herb,True
C1245,H1214,compound_in_herb,compound,herb,True
C1245,H1232,compound_in_herb,compound,herb,True
C1246,H0601,compound_in_herb,compound,herb,True
C1246,H0602,compound_in_herb,compound,herb,True
C1246,H0605,compound_in_herb,compound,herb,True
C1246,H0606,compound_in_herb,compound,herb,True
C1246,H0607,compound_in_herb,compound,herb,True
C1246,H0608,compound_in_herb,compound,herb,True
C1246,H0609,compound_in_herb,compound,herb,True
C1246,H0612,compound_in_herb,compound,herb,True
C1246,H0650,compound_in_herb,compound,herb,True
C1246,H0651,compound_in_herb,compound,herb,True
C1246,H0652,compound_in_herb,compound,herb,True
C1246,H0659,compound_in_herb,compound,herb,True
C1246,H0665,compound_in_herb,compound,herb,True
C1246,H0679,compound_in_herb,compound,herb,True
C1246,H0714,compound_in_herb,compound,herb,True
C1246,H0733,compound_in_herb,compound,herb,True
C1246,H0756,compound_in_herb,compound,herb,True
C1246,H0757,compound_in_herb,compound,herb,True
C1246,H0758,compound_in_herb,compound,herb,True
C1246,H0802,compound_in_herb,compound,herb,True
C1246,H0804,compound_in_herb,compound,herb,True
C1246,H0805,compound_in_herb,compound,herb,True
C1246,H0813,compound_in_herb,compound,herb,True
C1246,H0955,compound_in_herb,compound,herb,True
C1246,H0956,compound_in_herb,compound,herb,True
C1246,H0958,compound_in_herb,compound,herb,True
C1246,H0960,compound_in_herb,compound,herb,True
C1246,H1010,compound_in_herb,compound,herb,True
C1246,H1120,compound_in_herb,compound,herb,True
C1246,H1127,compound_in_herb,compound,herb,True
C1246,H1217,compound_in_herb,compound,herb,True
C1246,H1232,compound_in_herb,compound,herb,True
C1247,H0585,compound_in_herb,compound,herb,True
C1247,H0605,compound_in_herb,compound,herb,True
C1247,H0606,compound_in_herb,compound,herb,True
C1247,H0607,compound_in_herb,compound,herb,True
C1247,H0608,compound_in_herb,compound,herb,True
C1247,H0609,compound_in_herb,compound,herb,True
C1247,H0651,compound_in_herb,compound,herb,True
C1247,H0652,compound_in_herb,compound,herb,True
C1247,H0745,compound_in_herb,compound,herb,True
C1247,H0746,compound_in_herb,compound,herb,True
C1247,H0758,compound_in_herb,compound,herb,True
C1247,H0802,compound_in_herb,compound,herb,True
C1247,H0804,compound_in_herb,compound,herb,True
C1247,H0805,compound_in_herb,compound,herb,True
C1247,H0813,compound_in_herb,compound,herb,True
C1247,H0892,compound_in_herb,compound,herb,True
C1247,H0893,compound_in_herb,compound,herb,True
C1247,H0955,compound_in_herb,compound,herb,True
C1247,H0956,compound_in_herb,compound,herb,True
C1247,H1005,compound_in_herb,compound,herb,True
C1247,H1214,compound_in_herb,compound,herb,True
C1248,H0605,compound_in_herb,compound,herb,True
C1248,H0606,compound_in_herb,compound,herb,True
C1248,H0607,compound_in_herb,compound,herb,True
C1248,H0608,compound_in_herb,compound,herb,True
C1248,H0609,compound_in_herb,compound,herb,True
C1248,H0651,compound_in_herb,compound,herb,True
C1248,H0652,compound_in_herb,compound,herb,True
C1249,H0756,compound_in_herb,compound,herb,True
C1249,H0757,compound_in_herb,compound,herb,True
C1252,H0974,compound_in_herb,compound,herb,True
C1252,H0975,compound_in_herb,compound,herb,True
C1252,H1082,compound_in_herb,compound,herb,True
C1252,H1137,compound_in_herb,compound,herb,True
C1252,H1170,compound_in_herb,compound,herb,True
C1252,H1171,compound_in_herb,compound,herb,True
C1253,H0605,compound_in_herb,compound,herb,True
C1253,H0606,compound_in_herb,compound,herb,True
C1253,H0607,compound_in_herb,compound,herb,True
C1253,H0608,compound_in_herb,compound,herb,True
C1253,H0609,compound_in_herb,compound,herb,True
C1253,H0614,compound_in_herb,compound,herb,True
C1253,H0638,compound_in_herb,compound,herb,True
C1253,H0854,compound_in_herb,compound,herb,True
C1253,H1203,compound_in_herb,compound,herb,True
C1253,H1229,compound_in_herb,compound,herb,True
C1258,H0605,compound_in_herb,compound,herb,True
C1258,H0606,compound_in_herb,compound,herb,True
C1258,H0607,compound_in_herb,compound,herb,True
C1258,H0608,compound_in_herb,compound,herb,True
C1258,H0609,compound_in_herb,compound,herb,True
C1258,H0686,compound_in_herb,compound,herb,True
C1258,H0688,compound_in_herb,compound,herb,True
C1258,H0700,compound_in_herb,compound,herb,True
C1258,H0733,compound_in_herb,compound,herb,True
C1258,H0750,compound_in_herb,compound,herb,True
C1258,H0756,compound_in_herb,compound,herb,True
C1258,H0757,compound_in_herb,compound,herb,True
C1258,H0758,compound_in_herb,compound,herb,True
C1258,H0768,compound_in_herb,compound,herb,True
C1258,H0772,compound_in_herb,compound,herb,True
C1258,H0802,compound_in_herb,compound,herb,True
C1258,H0804,compound_in_herb,compound,herb,True
C1258,H0805,compound_in_herb,compound,herb,True
C1258,H0813,compound_in_herb,compound,herb,True
C1258,H0818,compound_in_herb,compound,herb,True
C1258,H0819,compound_in_herb,compound,herb,True
C1258,H0837,compound_in_herb,compound,herb,True
C1258,H0881,compound_in_herb,compound,herb,True
C1258,H0900,compound_in_herb,compound,herb,True
C1258,H0938,compound_in_herb,compound,herb,True
C1258,H0985,compound_in_herb,compound,herb,True
C1258,H1015,compound_in_herb,compound,herb,True
C1258,H1016,compound_in_herb,compound,herb,True
C1258,H1017,compound_in_herb,compound,herb,True
C1258,H1022,compound_in_herb,compound,herb,True
C1258,H1051,compound_in_herb,compound,herb,True
C1258,H1055,compound_in_herb,compound,herb,True
C1258,H1061,compound_in_herb,compound,herb,True
C1258,H1068,compound_in_herb,compound,herb,True
C1258,H1109,compound_in_herb,compound,herb,True
C1258,H1127,compound_in_herb,compound,herb,True
C1258,H1129,compound_in_herb,compound,herb,True
C1258,H1147,compound_in_herb,compound,herb,True
C1258,H1148,compound_in_herb,compound,herb,True
C1258,H1149,compound_in_herb,compound,herb,True
C1258,H1150,compound_in_herb,compound,herb,True
C1258,H1164,compound_in_herb,compound,herb,True
C1258,H1169,compound_in_herb,compound,herb,True
C1258,H1183,compound_in_herb,compound,herb,True
C1258,H1205,compound_in_herb,compound,herb,True
C1258,H1220,compound_in_herb,compound,herb,True
C1258,H1221,compound_in_herb,compound,herb,True
C1259,H0585,compound_in_herb,compound,herb,True
C1259,H0745,compound_in_herb,compound,herb,True
C1259,H0746,compound_in_herb,compound,herb,True
C1259,H0967,compound_in_herb,compound,herb,True
C1259,H1066,compound_in_herb,compound,herb,True
C1259,H1067,compound_in_herb,compound,herb,True
C1259,H1069,compound_in_herb,compound,herb,True
C1259,H1070,compound_in_herb,compound,herb,True
C1259,H1071,compound_in_herb,compound,herb,True
C1259,H1072,compound_in_herb,compound,herb,True
C1259,H1073,compound_in_herb,compound,herb,True
C1259,H1074,compound_in_herb,compound,herb,True
C1259,H1075,compound_in_herb,compound,herb,True
C1259,H1114,compound_in_herb,compound,herb,True
C1259,H1139,compound_in_herb,compound,herb,True
C1259,H1187,compound_in_herb,compound,herb,True
C1259,H1201,compound_in_herb,compound,herb,True
C1260,H0781,compound_in_herb,compound,herb,True
C1260,H0944,compound_in_herb,compound,herb,True
C1260,H0952,compound_in_herb,compound,herb,True
C1260,H1007,compound_in_herb,compound,herb,True
C1260,H1080,compound_in_herb,compound,herb,True
C1260,H1094,compound_in_herb,compound,herb,True
C1260,H1095,compound_in_herb,compound,herb,True
C1260,H1096,compound_in_herb,compound,herb,True
C1260,H1174,compound_in_herb,compound,herb,True
C1262,H1198,compound_in_herb,compound,herb,True
C1262,H1214,compound_in_herb,compound,herb,True
C1263,H0949,compound_in_herb,compound,herb,True
C1263,H0950,compound_in_herb,compound,herb,True
C1263,H0951,compound_in_herb,compound,herb,True
C1264,H1103,compound_in_herb,compound,herb,True
C1265,H1092,compound_in_herb,compound,herb,True
C1265,H1093,compound_in_herb,compound,herb,True
C1266,H0614,compound_in_herb,compound,herb,True
C1266,H0944,compound_in_herb,compound,herb,True
C1266,H0952,compound_in_herb,compound,herb,True
C1266,H1007,compound_in_herb,compound,herb,True
C1266,H1174,compound_in_herb,compound,herb,True
C1267,H0944,compound_in_herb,compound,herb,True
C1267,H0952,compound_in_herb,compound,herb,True
C1267,H1007,compound_in_herb,compound,herb,True
C1267,H1174,compound_in_herb,compound,herb,True
C1270,H1164,compound_in_herb,compound,herb,True
C1270,H1169,compound_in_herb,compound,herb,True
C1271,H1202,compound_in_herb,compound,herb,True
C1276,H0906,compound_in_herb,compound,herb,True
C1277,H0884,compound_in_herb,compound,herb,True
C1278,H0705,compound_in_herb,compound,herb,True
C1278,H0944,compound_in_herb,compound,herb,True
C1278,H0952,compound_in_herb,compound,herb,True
C1278,H0981,compound_in_herb,compound,herb,True
C1278,H1007,compound_in_herb,compound,herb,True
C1278,H1066,compound_in_herb,compound,herb,True
C1278,H1067,compound_in_herb,compound,herb,True
C1278,H1069,compound_in_herb,compound,herb,True
C1278,H1070,compound_in_herb,compound,herb,True
C1278,H1071,compound_in_herb,compound,herb,True
C1278,H1072,compound_in_herb,compound,herb,True
C1278,H1073,compound_in_herb,compound,herb,True
C1278,H1074,compound_in_herb,compound,herb,True
C1278,H1075,compound_in_herb,compound,herb,True
C1278,H1080,compound_in_herb,compound,herb,True
C1278,H1094,compound_in_herb,compound,herb,True
C1278,H1095,compound_in_herb,compound,herb,True
C1278,H1096,compound_in_herb,compound,herb,True
C1278,H1152,compound_in_herb,compound,herb,True
C1278,H1174,compound_in_herb,compound,herb,True
C1278,H1247,compound_in_herb,compound,herb,True
C1278,H1248,compound_in_herb,compound,herb,True
C1278,H1249,compound_in_herb,compound,herb,True
C1278,H1250,compound_in_herb,compound,herb,True
C1279,H0852,compound_in_herb,compound,herb,True
C1279,H0944,compound_in_herb,compound,herb,True
C1279,H0952,compound_in_herb,compound,herb,True
C1279,H1007,compound_in_herb,compound,herb,True
C1279,H1080,compound_in_herb,compound,herb,True
C1279,H1094,compound_in_herb,compound,herb,True
C1279,H1095,compound_in_herb,compound,herb,True
C1279,H1096,compound_in_herb,compound,herb,True
C1279,H1174,compound_in_herb,compound,herb,True
C1280,H0764,compound_in_herb,compound,herb,True
C1282,H1199,compound_in_herb,compound,herb,True
C1284,H1180,compound_in_herb,compound,herb,True
C0001,NR0B1,compound_interacts_target_context,compound,target,False
C0001,NR1I2,compound_interacts_target_context,compound,target,False
C0002,ACHE,compound_interacts_target_context,compound,target,False
C0002,PTPN1,compound_interacts_target_context,compound,target,False
C0003,CYP1A2,compound_interacts_target_context,compound,target,False
C0003,CYP3A4,compound_interacts_target_context,compound,target,False
C0004,CD38,compound_interacts_target_context,compound,target,False
C0006,ACHE,compound_interacts_target_context,compound,target,False
C0006,ADORA1,compound_interacts_target_context,compound,target,False
C0006,ADRA1A,compound_interacts_target_context,compound,target,False
C0006,ADRA2A,compound_interacts_target_context,compound,target,False
C0006,AR,compound_interacts_target_context,compound,target,False
C0006,CHRM1,compound_interacts_target_context,compound,target,False
C0006,CHRM2,compound_interacts_target_context,compound,target,False
C0006,DRD1,compound_interacts_target_context,compound,target,False
C0006,DRD3,compound_interacts_target_context,compound,target,False
C0006,ESR1,compound_interacts_target_context,compound,target,False
C0006,F2,compound_interacts_target_context,compound,target,False
C0006,HRH3,compound_interacts_target_context,compound,target,False
C0006,HTR1A,compound_interacts_target_context,compound,target,False
C0006,HTR2B,compound_interacts_target_context,compound,target,False
C0006,KCNH2,compound_interacts_target_context,compound,target,False
C0006,MAOA,compound_interacts_target_context,compound,target,False
C0006,NR1H4,compound_interacts_target_context,compound,target,False
C0006,OPRM1,compound_interacts_target_context,compound,target,False
C0006,PDE3A,compound_interacts_target_context,compound,target,False
C0006,PDE4A,compound_interacts_target_context,compound,target,False
C0006,PGR,compound_interacts_target_context,compound,target,False
C0006,PTGS1,compound_interacts_target_context,compound,target,False
C0006,SCN5A,compound_interacts_target_context,compound,target,False
C0006,SLC6A2,compound_interacts_target_context,compound,target,False
C0006,SLC6A3,compound_interacts_target_context,compound,target,False
C0006,SLC6A4,compound_interacts_target_context,compound,target,False
C0006,TBXA2R,compound_interacts_target_context,compound,target,False
C0006,VDR,compound_interacts_target_context,compound,target,False
C0010,ABCB11,compound_interacts_target_context,compound,target,False
C0011,ALOX5,compound_interacts_target_context,compound,target,False
C0012,ADORA1,compound_interacts_target_context,compound,target,False
C0012,ADORA2A,compound_interacts_target_context,compound,target,False
C0012,ADORA3,compound_interacts_target_context,compound,target,False
C0012,ADRA1A,compound_interacts_target_context,compound,target,False
C0012,ADRA2A,compound_interacts_target_context,compound,target,False
C0012,ADRA2B,compound_interacts_target_context,compound,target,False
C0012,ADRA2C,compound_interacts_target_context,compound,target,False
C0012,ADRB1,compound_interacts_target_context,compound,target,False
C0012,ADRB2,compound_interacts_target_context,compound,target,False
C0012,ADRB3,compound_interacts_target_context,compound,target,False
C0012,AGTR1,compound_interacts_target_context,compound,target,False
C0012,AKR1C3,compound_interacts_target_context,compound,target,False
C0012,ALB,compound_interacts_target_context,compound,target,False
C0012,AVPR1A,compound_interacts_target_context,compound,target,False
C0012,AVPR2,compound_interacts_target_context,compound,target,False
C0012,BDKRB2,compound_interacts_target_context,compound,target,False
C0012,CCKAR,compound_interacts_target_context,compound,target,False
C0012,CCKBR,compound_interacts_target_context,compound,target,False
C0012,CHRM1,compound_interacts_target_context,compound,target,False
C0012,CHRM2,compound_interacts_target_context,compound,target,False
C0012,CHRM3,compound_interacts_target_context,compound,target,False
C0012,CHRNA4,compound_interacts_target_context,compound,target,False
C0012,CNR1,compound_interacts_target_context,compound,target,False
C0012,CRHR1,compound_interacts_target_context,compound,target,False
C0012,CRHR2,compound_interacts_target_context,compound,target,False
C0012,DRD1,compound_interacts_target_context,compound,target,False
C0012,DRD2,compound_interacts_target_context,compound,target,False
C0012,DRD3,compound_interacts_target_context,compound,target,False
C0012,DRD4,compound_interacts_target_context,compound,target,False
C0012,EDNRA,compound_interacts_target_context,compound,target,False
C0012,EDNRB,compound_interacts_target_context,compound,target,False
C0012,ESR1,compound_interacts_target_context,compound,target,False
C0012,ESR2,compound_interacts_target_context,compound,target,False
C0012,GHSR,compound_interacts_target_context,compound,target,False
C0012,HCAR2,compound_interacts_target_context,compound,target,False
C0012,HRH1,compound_interacts_target_context,compound,target,False
C0012,HRH2,compound_interacts_target_context,compound,target,False
C0012,HRH3,compound_interacts_target_context,compound,target,False
C0012,HTR1A,compound_interacts_target_context,compound,target,False
C0012,HTR2A,compound_interacts_target_context,compound,target,False
C0012,HTR2B,compound_interacts_target_context,compound,target,False
C0012,HTR2C,compound_interacts_target_context,compound,target,False
C0012,HTR3A,compound_interacts_target_context,compound,target,False
C0012,KCNH2,compound_interacts_target_context,compound,target,False
C0012,MAOA,compound_interacts_target_context,compound,target,False
C0012,MC3R,compound_interacts_target_context,compound,target,False
C0012,MC4R,compound_interacts_target_context,compound,target,False
C0012,MLNR,compound_interacts_target_context,compound,target,False
C0012,NPY1R,compound_interacts_target_context,compound,target,False
C0012,NR3C1,compound_interacts_target_context,compound,target,False
C0012,NTSR1,compound_interacts_target_context,compound,target,False
C0012,OPRD1,compound_interacts_target_context,compound,target,False
C0012,OPRM1,compound_interacts_target_context,compound,target,False
C0012,PDE3A,compound_interacts_target_context,compound,target,False
C0012,PDE4D,compound_interacts_target_context,compound,target,False
C0012,PGR,compound_interacts_target_context,compound,target,False
C0012,PTGS2,compound_interacts_target_context,compound,target,False
C0012,SLC29A1,compound_interacts_target_context,compound,target,False
C0012,SLC6A2,compound_interacts_target_context,compound,target,False
C0012,SLC6A3,compound_interacts_target_context,compound,target,False
C0012,SLC6A4,compound_interacts_target_context,compound,target,False
C0012,TACR1,compound_interacts_target_context,compound,target,False
C0012,TBXA2R,compound_interacts_target_context,compound,target,False
C0013,ACHE,compound_interacts_target_context,compound,target,False
C0013,BCHE,compound_interacts_target_context,compound,target,False
C0013,CES1,compound_interacts_target_context,compound,target,False
C0013,CES2,compound_interacts_target_context,compound,target,False
C0017,ABCB11,compound_interacts_target_context,compound,target,False
C0017,ADORA1,compound_interacts_target_context,compound,target,False
C0017,ADORA2A,compound_interacts_target_context,compound,target,False
C0017,ADORA3,compound_interacts_target_context,compound,target,False
C0017,ADRA1A,compound_interacts_target_context,compound,target,False
C0017,ADRA2A,compound_interacts_target_context,compound,target,False
C0017,ADRA2B,compound_interacts_target_context,compound,target,False
C0017,ADRA2C,compound_interacts_target_context,compound,target,False
C0017,ADRB1,compound_interacts_target_context,compound,target,False
C0017,ADRB2,compound_interacts_target_context,compound,target,False
C0017,AGTR1,compound_interacts_target_context,compound,target,False
C0017,AVPR1A,compound_interacts_target_context,compound,target,False
C0017,AVPR2,compound_interacts_target_context,compound,target,False
C0017,BDKRB2,compound_interacts_target_context,compound,target,False
C0017,CCKAR,compound_interacts_target_context,compound,target,False
C0017,CHRM1,compound_interacts_target_context,compound,target,False
C0017,CHRM2,compound_interacts_target_context,compound,target,False
C0017,CHRM3,compound_interacts_target_context,compound,target,False
C0017,CHRNA4,compound_interacts_target_context,compound,target,False
C0017,CNR1,compound_interacts_target_context,compound,target,False
C0017,CYP1A2,compound_interacts_target_context,compound,target,False
C0017,DRD1,compound_interacts_target_context,compound,target,False
C0017,DRD2,compound_interacts_target_context,compound,target,False
C0017,DRD3,compound_interacts_target_context,compound,target,False
C0017,ESR1,compound_interacts_target_context,compound,target,False
C0017,GHSR,compound_interacts_target_context,compound,target,False
C0017,HRH1,compound_interacts_target_context,compound,target,False
C0017,HRH2,compound_interacts_target_context,compound,target,False
C0017,HTR1A,compound_interacts_target_context,compound,target,False
C0017,HTR2A,compound_interacts_target_context,compound,target,False
C0017,HTR2B,compound_interacts_target_context,compound,target,False
C0017,HTR2C,compound_interacts_target_context,compound,target,False
C0017,HTR3A,compound_interacts_target_context,compound,target,False
C0017,KCNH2,compound_interacts_target_context,compound,target,False
C0017,MAOA,compound_interacts_target_context,compound,target,False
C0017,MC3R,compound_interacts_target_context,compound,target,False
C0017,MC4R,compound_interacts_target_context,compound,target,False
C0017,MLNR,compound_interacts_target_context,compound,target,False
C0017,NPY1R,compound_interacts_target_context,compound,target,False
C0017,NR1I2,compound_interacts_target_context,compound,target,False
C0017,NR3C1,compound_interacts_target_context,compound,target,False
C0017,OPRD1,compound_interacts_target_context,compound,target,False
C0017,OPRK1,compound_interacts_target_context,compound,target,False
C0017,OPRM1,compound_interacts_target_context,compound,target,False
C0017,PDE3A,compound_interacts_target_context,compound,target,False
C0017,PGR,compound_interacts_target_context,compound,target,False
C0017,PTGS2,compound_interacts_target_context,compound,target,False
C0017,SLC29A1,compound_interacts_target_context,compound,target,False
C0017,SLC6A2,compound_interacts_target_context,compound,target,False
C0017,SLC6A3,compound_interacts_target_context,compound,target,False
C0017,SLC6A4,compound_interacts_target_context,compound,target,False
C0017,TBXA2R,compound_interacts_target_context,compound,target,False
C0019,ACHE,compound_interacts_target_context,compound,target,False
C0019,ADORA3,compound_interacts_target_context,compound,target,False
C0019,ADRA1A,compound_interacts_target_context,compound,target,False
C0019,ADRA2A,compound_interacts_target_context,compound,target,False
C0019,AR,compound_interacts_target_context,compound,target,False
C0019,CHRM1,compound_interacts_target_context,compound,target,False
C0019,CHRM2,compound_interacts_target_context,compound,target,False
C0019,DRD1,compound_interacts_target_context,compound,target,False
C0019,DRD3,compound_interacts_target_context,compound,target,False
C0019,ESR1,compound_interacts_target_context,compound,target,False
C0019,F2,compound_interacts_target_context,compound,target,False
C0019,HRH3,compound_interacts_target_context,compound,target,False
C0019,HTR1A,compound_interacts_target_context,compound,target,False
C0019,HTR2B,compound_interacts_target_context,compound,target,False
C0019,KCNH2,compound_interacts_target_context,compound,target,False
C0019,KDR,compound_interacts_target_context,compound,target,False
C0019,MAOA,compound_interacts_target_context,compound,target,False
C0019,OPRM1,compound_interacts_target_context,compound,target,False
C0019,PDE3A,compound_interacts_target_context,compound,target,False
C0019,PDE4A,compound_interacts_target_context,compound,target,False
C0019,PGR,compound_interacts_target_context,compound,target,False
